4501.29	18019.9
4500.4	18065.1
4499.52	18175.2
4498.64	17951.4
4497.75	18038.8
4496.87	17730.3
4495.98	17978.8
4495.1	17899.3
4494.22	17825.6
4493.33	17946.8
4492.45	17870.2
4491.56	17615.8
4490.68	17474.3
4489.79	17685.9
4488.9	17634.8
4488.02	17657.1
4487.13	17448.1
4486.25	17574.8
4485.36	17453.3
4484.47	17478.4
4483.59	17351.3
4482.7	17018.4
4481.81	17362.2
4480.93	17240.8
4480.04	17192.7
4479.15	16961.5
4478.26	17133.2
4477.38	17082.3
4476.49	17183.5
4475.6	17279.1
4474.71	17048.1
4473.83	17070.4
4472.94	16856.4
4472.05	17022.3
4471.16	16951.8
4470.27	17007.9
4469.38	16912.2
4468.49	17077.9
4467.6	16740.4
4466.71	16706.6
4465.82	16962.2
4464.93	16765.4
4464.04	16765.3
4463.15	16683.7
4462.26	17020.6
4461.37	16613.3
4460.48	16655.3
4459.59	16770.3
4458.7	16882.4
4457.81	16422.1
4456.92	16739.1
4456.03	16997
4455.14	16887.5
4454.24	16940.6
4453.35	16447.1
4452.46	16786.2
4451.57	16556.2
4450.68	16794.3
4449.78	16628.9
4448.89	16547.6
4448	16791.1
4447.11	16771.4
4446.21	16911.2
4445.32	16852.3
4444.43	16695.4
4443.53	17145.8
4442.64	16882.6
4441.75	16650.3
4440.85	16876.7
4439.96	16885
4439.06	16753.4
4438.17	16918.2
4437.27	17013.1
4436.38	16817.3
4435.48	16772.5
4434.59	16842.2
4433.69	16911.8
4432.8	16802.8
4431.9	17009.2
4431.01	17290.9
4430.11	17059.1
4429.22	17056.1
4428.32	17270.7
4427.42	17510.3
4426.53	17281.4
4425.63	17481.9
4424.73	17097
4423.84	17339.2
4422.94	17642.7
4422.04	17656.4
4421.14	17608.7
4420.25	17605.6
4419.35	17485.6
4418.45	17741.5
4417.55	17621.5
4416.65	17732.5
4415.76	18052.2
4414.86	17717.9
4413.96	18201.7
4413.06	18098.4
4412.16	17825.4
4411.26	17947.4
4410.36	18127.8
4409.46	18144.1
4408.56	18188.1
4407.66	18187.7
4406.76	18715.1
4405.86	18292.5
4404.96	18594.7
4404.06	18774.7
4403.16	18735.3
4402.26	18854.2
4401.36	18881.4
4400.46	18961.3
4399.56	18811
4398.66	18879.8
4397.76	19253.6
4396.85	19078.4
4395.95	19380
4395.05	19448.6
4394.15	19176.4
4393.25	19502.8
4392.34	19793
4391.44	19861.5
4390.54	19678
4389.64	19633.1
4388.73	19579.8
4387.83	19828.2
4386.93	20192.8
4386.02	19926.4
4385.12	20365.5
4384.21	20397.9
4383.31	20607.3
4382.41	20603.7
4381.5	20893.1
4380.6	20765
4379.69	20512.7
4378.79	20517.4
4377.88	20809.4
4376.98	21032.2
4376.07	21081
4375.17	21165.6
4374.26	21128.8
4373.36	21431.4
4372.45	21631.9
4371.54	21597.7
4370.64	21447.7
4369.73	21672.9
4368.82	21699.4
4367.92	21607.4
4367.01	21826.9
4366.1	21864.4
4365.2	21962.5
4364.29	22030.3
4363.38	22290.9
4362.47	22270.4
4361.57	22250
4360.66	22141.4
4359.75	22231.2
4358.84	22549.3
4357.93	22897.5
4357.02	22833
4356.11	23181.1
4355.21	22913
4354.3	23164.7
4353.39	23155.1
4352.48	23024.6
4351.57	23229.4
4350.66	23299.5
4349.75	23452
4348.84	23373.7
4347.93	23627.8
4347.02	23752.7
4346.11	23625
4345.2	23889.8
4344.29	23913.1
4343.37	23779.9
4342.46	24198.2
4341.55	24290
4340.64	24291.2
4339.73	24111.4
4338.82	24074.3
4337.9	24511.4
4336.99	24745.5
4336.08	24343.8
4335.17	24627.2
4334.26	24672.2
4333.34	24662.4
4332.43	24904.5
4331.52	24787.8
4330.6	25084.6
4329.69	25009
4328.78	24804.8
4327.86	25011.1
4326.95	25200.9
4326.03	25404.3
4325.12	25298.7
4324.21	25458.3
4323.29	25426.5
4322.38	25400.1
4321.46	25335.5
4320.55	25579.7
4319.63	25624.3
4318.72	25838.3
4317.8	25590.7
4316.88	25659.9
4315.97	26089.4
4315.05	26393.2
4314.14	26069.3
4313.22	25963.8
4312.3	26572.9
4311.39	26423.7
4310.47	26200.9
4309.55	26250.8
4308.63	26597.8
4307.72	26576.7
4306.8	26896.3
4305.88	26224.1
4304.96	26497.3
4304.05	26318.3
4303.13	26931.8
4302.21	26668.4
4301.29	26786.2
4300.37	26773.3
4299.45	26861.1
4298.54	26755.7
4297.62	26862.5
4296.7	26974.7
4295.78	26605.6
4294.86	27128.3
4293.94	27077.3
4293.02	26963.8
4292.1	27192.7
4291.18	27046.6
4290.26	27077.2
4289.34	27200
4288.42	27328.3
4287.5	27510.7
4286.57	27093.3
4285.65	27416.9
4284.73	27460.9
4283.81	27456
4282.89	27405.1
4281.97	27668.7
4281.04	27642.1
4280.12	27802.6
4279.2	27678.4
4278.28	28004.2
4277.35	27687.6
4276.43	27593.3
4275.51	27916.2
4274.59	27778.6
4273.66	27898.2
4272.74	28066.5
4271.81	28159
4270.89	27967.3
4269.97	27897.4
4269.04	28290.1
4268.12	28250
4267.19	27958.3
4266.27	28264.3
4265.34	28329.6
4264.42	28067.8
4263.49	28643.8
4262.57	28068.7
