4501.29	5022.03
4500.4	5007.88
4499.52	4981.55
4498.64	5107.96
4497.75	4988.3
4496.87	5083.56
4495.98	4907.42
4495.1	4909.39
4494.22	4908.53
4493.33	4978.32
4492.45	4932.25
4491.56	4914.45
4490.68	4868.41
4489.79	4777.21
4488.9	4852.6
4488.02	4992.88
4487.13	4828.34
4486.25	4912.14
4485.36	4962.06
4484.47	4862.48
4483.59	4689.62
4482.7	4776.21
4481.81	4781.01
4480.93	4842.19
4480.04	4813.17
4479.15	4753.16
4478.26	4665.01
4477.38	4695.18
4476.49	4688.73
4475.6	4656.94
4474.71	4757.47
4473.83	4646.87
4472.94	4584.15
4472.05	4622.75
4471.16	4630.38
4470.27	4581.76
4469.38	4631.58
4468.49	4608.28
4467.6	4615.91
4466.71	4502.68
4465.82	4603.06
4464.93	4529.21
4464.04	4556.51
4463.15	4794.45
4462.26	4445.4
4461.37	4520.43
4460.48	4584.21
4459.59	4639.55
4458.7	4619.09
4457.81	4430.3
4456.92	4544.55
4456.03	4608.26
4455.14	4514.92
4454.24	4530.95
4453.35	4532.97
4452.46	4464.91
4451.57	4545.4
4450.68	4561.42
4449.78	4577.43
4448.89	4562.63
4448	4578.63
4447.11	4614.23
4446.21	4417.47
4445.32	4545.45
4444.43	4564.24
4443.53	4630.6
4442.64	4568.24
4441.75	4475.15
4440.85	4516.31
4439.96	4563.06
4439.06	4453.23
4438.17	4544.69
4437.27	4719.95
4436.38	4551.49
4435.48	4536.72
4434.59	4650.45
4433.69	4568.65
4432.8	4640.45
4431.9	4519.6
4431.01	4535.55
4430.11	4490.11
4429.22	4679.06
4428.32	4586.18
4427.42	4602.11
4426.53	4721.22
4425.63	4567.05
4424.73	4563.46
4423.84	4543.15
4422.94	4595.31
4422.04	4722.67
4421.14	4604.84
4420.25	4776.72
4419.35	4636.65
4418.45	4844.66
4417.55	4665.65
4416.65	4831.83
4415.76	4750.29
4414.86	4788.41
4413.96	4578.93
4413.06	4831.23
4412.16	4577.33
4411.26	4754.47
4410.36	4859.28
4409.46	4889
4408.56	4799.22
4407.66	4903.96
4406.76	5003.11
4405.86	4880.02
4404.96	4881.95
4404.06	4892.2
4403.16	5013.49
4402.26	5095.87
4401.36	4878.53
4400.46	4974.78
4399.56	5095.97
4398.66	5006.32
4397.76	5027.63
4396.85	5032.3
4395.95	5089.63
4395.05	5191.29
4394.15	5170.98
4393.25	5214.41
4392.34	5113.77
4391.44	5148.88
4390.54	5123.05
4389.64	5158.15
4388.73	5135.1
4387.83	5206.16
4386.93	5130.53
4386.02	5287.34
4385.12	5399.83
4384.21	5263.35
4383.31	5381.34
4382.41	5311.28
4381.5	5404.33
4380.6	5254.14
4379.69	5385.86
4378.79	5453.99
4377.88	5334.24
4376.98	5438.26
4376.07	5558.81
4375.17	5461.2
4374.26	5468.53
4373.36	5572.45
4372.45	5734.28
4371.54	5515.31
4370.64	5619.17
4369.73	5678.86
4368.82	5686.13
4367.92	5748.55
4367.01	5651.06
4366.1	5922.92
4365.2	5599.47
4364.29	5681.14
4363.38	5663.62
4362.47	5830.63
4361.57	5884.68
4360.66	5913.93
4359.75	5976.21
4358.84	5821.03
4357.93	5715.44
4357.02	5838.24
4356.11	5743.69
4355.21	5874.7
4354.3	5928.66
4353.39	6084.33
4352.48	5915.58
4351.57	5909.04
4350.66	5968.46
4349.75	5909.71
4348.84	5864.72
4347.93	6165.8
4347.02	5988.98
4346.11	6119.71
4345.2	6132.36
4344.29	6238.31
4343.37	6025.93
4342.46	6109.92
4341.55	6130.79
4340.64	6247.64
4339.73	6216.38
4338.82	6026.11
4337.9	6255.31
4336.99	6248.72
4336.08	6154.46
4335.17	6241.05
4334.26	6278.3
4333.34	6392.22
4332.43	6172.03
4331.52	6409.13
4330.6	6314.94
4329.69	6371.3
4328.78	6279.88
4327.86	6500.38
4326.95	6299.55
4326.03	6251.95
4325.12	6461.39
4324.21	6391.91
4323.29	6327.91
4322.38	6335
4321.46	6465.04
4320.55	6398.33
4319.63	6498.27
4318.72	6453.43
4317.8	6493.25
4316.88	6500.3
4315.97	6466.4
4315.05	6437.97
4314.14	6472.3
4313.22	6621.21
4312.3	6470.02
4311.39	6637.97
4310.47	6497.73
4309.55	6608.36
4308.63	6577.21
4307.72	6524.27
4306.8	6593.97
4305.88	6617.32
4304.96	6460.9
4304.05	6500.61
4303.13	6613.82
4302.21	6686.16
4301.29	6616.93
4300.37	6610.32
4299.45	6720.71
4298.54	6760.33
4297.62	6593.22
4296.7	6510.47
4295.78	6672.47
4294.86	6684.88
4293.94	6721.75
4293.02	6796.66
4292.1	6757.42
4291.18	6620.39
4290.26	6687.13
4289.34	6704.96
4288.42	6782.51
4287.5	6585.86
4286.57	6758.4
4285.65	6765.35
4284.73	6821.13
4283.81	6752.11
4282.89	6810.59
4281.97	6776.84
4281.04	6707.86
4280.12	6893.73
4279.2	6732.59
4278.28	6652.82
4277.35	6984.9
4276.43	6712.77
4275.51	6822.63
4274.59	6872.88
4273.66	6893.32
4272.74	6751.34
4271.81	6834.05
4270.89	6865.31
4269.97	6899.27
4269.04	7046.83
4268.12	6921.17
4267.19	6906.43
4266.27	6851.13
4265.34	6966.16
4264.42	6943.3
4263.49	6712.38
4262.57	6978.67
4261.64	6842.37
4260.72	6905.98
4259.79	7055.97
4258.87	6763.14
4257.94	6921.21
